"Name","VisualLevel","Deprecated","TID","InfoTID","HousingSpace","BarrackLevel","LaboratoryLevel","Speed","Hitpoints","TrainingTime","UpgradeTimeH","UpgradeTimeM","UpgradeResource","UpgradeCost","DonateCost","DonateXP","DonateCount","AttackRange","AttackSpeed","CoolDownOverride","DPS","PreferedTargetDamageMod","DamageRadius","AreaDamageIgnoresWalls","SelfAsAoeCenter","IconSWF","IconExportName","BigPicture","BigPictureSWF","Projectile","AltProjectile","PreferedTargetBuilding","PreferedTargetBuildingClass","PreferredTargetNoTargeting","DeployEffect","DeployEffect2","AttackEffect","AttackEffect2","HitEffect","HitEffect2","IsFlying","AirTargets","GroundTargets","AttackCount","DieEffect","DieEffect2","Animation","ProductionBuilding","IsJumper","MovementOffsetAmount","MovementOffsetSpeed","TombStone","DieDamage","DieDamageRadius","DieDamageEffect","DieDamageDelay","DisableProduction","SecondaryTroop","IsSecondaryTroop","SecondaryTroopCnt","SecondarySpawnDist","RandomizeSecSpawnDist","PickNewTargetAfterPushback","PushbackSpeed","PushbackAfterHit","SummonTroop","SummonTroopCount","SummonCooldown","SummonEffect","SummonLimit","SpawnIdle","SpawnOnAttack","StrengthWeight","AuraSpell","AuraSpellLevel","SpawnWhenDamaged","JumpHeightPercent","NoClipping","Squad","WallMovementCost","BurstCount","BurstDelay","AttackMultipleBuildings","IncreasingDamage","DPSLv2","DPSLv3","Lv2SwitchTime","Lv3SwitchTime","AttackEffectLv2","AttackEffectLv3","AttackEffectLv4","TransitionEffectLv2","TransitionEffectLv3","TransitionEffectLv4","TargetedEffectOffset","SecondarySpawnOffset","CustomDefenderIcon","SpecialMovementMod","InvisibilityRadius","HealthReductionPerSecond","AutoMergeDistance","AutoMergeGroupSize","IsUnderground","ProjectileBounces","FriendlyGroupWeight","EnemyGroupWeight","NewTargetAttackDelay","TriggersTraps","ChainShootingDistance","ChainAttackDistance","ChainAttackMaxTargets","ChainAttackDelay","ChainAttackDamageReductionPercent","ChainAttackEffect","PreAttackEffect","MoveStartsEffect","UndergroundEffect","UnderwaterEffect","MovingEffect","BecomesTargetableEffect","BoostedIfAlone","BoostRadius","BoostDmgPerfect","BoostAttackSpeed","HideEffect","VillageType","UnitsInCamp","SpecialAbilityLevel","SpecialAbilityName","SpecialAbilityInfo","SpecialAbilityType","SpecialAbilityAttribute","SpecialAbilityAttribute2","SpecialAbilityAttribute3","SpecialAbilitySpell","SpecialAbilityEffect","SpecialAbilityIcon","SpecialAbilityHideClipName","DisableDonate","ScaleByTH","EnabledByCalendar","EnabledBySuperLicence","LoseHpPerTick","LoseHpInterval","LoseHpEffect","UpgradeLevelByTH","EvolveToCharacter","EvolveEffect","EvolveOnDamageDealt","EvolveTime","CanAttackWhileMoving","PreferredMovementTarget","RetargetAfterHit","Damage2","Damage2Radius","Damage2Delay","Damage2Min","Damage2FalloffStart","Damage2FalloffEnd","DamageMultiplierTarget","DamageMultiplierPercent","FrostOnHitTime","FrostOnHitPercent","DoesNotOpenCC","DefensiveTroop","DamageReductionToStorages","BunkerTroops","BunkerTroopCount1","BunkerTroopCount2","BunkerDegenerationTime","BunkerSpawnDist","HeroDamageMultiplier","PenetratingProjectile","PenetratingRadius","PenetratingExtraRange","ImmuneToHealing","PreferHeroes","HealerWeight","DefaultSkin","DefenseBonus","SmoothJump","SpecialAbilities","SpecialAbilitiesLevel","ReflectsDamage","AvoidNoiseInAttackPositionSelection","CarryOverToNextStage","FightWithGroups","TargetGroupsRadius","TargetGroupsRange","TargetGroupsMinWeight","PreviewScenario","AltPreviewScenario","ProjectileConsumesBunkerTroops"
,2,,,,,,,,1080,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl1",,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,1140,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl2",,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,1200,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl2",,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,1260,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl3",,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,,,1320,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl4",,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,,,1380,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl5",,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,,,1440,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl6",,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,,,1500,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl7",,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,,,1600,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl8",,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,,,1680,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl9",,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,,,1760,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl10",,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,,,,,,,1840,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,"GolemSmall_lvl13",,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warlock",1,,"TID_WARLOCK","TID_CHARACTER_INFO_WARLOCK",12,5,1,150,300,120,96,,"DarkElixir",40000,6,,,400,700,,100,1,30,,,"sc/ui.sc","icon_unit_witch","unit_witch_big","sc/info_witch.sc","Witch_projectile",,,,,"Warlock Deploy",,"Warlock Attack",,"Warlock Hit",,"FALSE","TRUE","TRUE",,"Warlock Die",,"Necromancer_lvl1","Dark Elixir Barrack","FALSE",,0,"DarkTombStone",,,,,,,,,150,,,,,"Skeleton",4,7000,"Warlock Summon",6,,,800,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,1200,200,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TroopGroundAny3",,
,2,,,,,,7,,320,,114,,,58000,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,"Necromancer_lvl1",,,,,,,,,,,,,,150,,,,,,4,7000,,8,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,8,,400,,162,,,90000,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,"Necromancer_lvl2",,,,,,,,,,,,,,150,,,,,,4,7000,,10,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,9,,440,,180,,,125000,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,"Necromancer_lvl2",,,,,,,,,,,,,,150,,,,,,4,7000,,12,,,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,10,,480,,336,,,340000,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,"Necromancer_lvl3",,,,,,,,,,,,,,150,,,,,,4,7000,,14,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,13,,520,,384,,,360000,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,"Necromancer_lvl4",,,,,,,,,,,,,,150,,,,,,4,7000,,15,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,14,,560,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,"Necromancer_lvl7",,,,,,,,,,,,,,150,,,,,,5,7000,,16,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skeleton",1,,"TID_SKELETON","TID_CHARACTER_INFO_SKELETON",1,1,1,300,30,,,,,,,,,40,1000,,25,1,,,,"sc/ui.sc","icon_unit_barbarian","unit_skeletonwarrior_big","sc/info_witch.sc",,,,,,"Skeleton Deploy",,"Skeleton Attack",,"Skeleton Hit",,"FALSE","FALSE","TRUE",,"Skeleton Die",,"Skeleton",,"FALSE",,0,,,,,,"TRUE",,"TRUE",,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,50,100,,"FALSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,"SecondaryTroop",,
"AirDefenceSeeker",1,,"TID_AD_SEEKER","TID_CHARACTER_INFO_AD_SEEKER_WITH_EXPLOSION",30,6,1,250,6100,300,60,,"DarkElixir",28000,15,,,25,2000,,10,1,,,,"sc/ui.sc","icon_unit_tiny","unit_tiny_big","sc/info_tiny.sc","hound_projectile",,"Air Defense",,,"Tiny Deploy",,"Tiny Attack",,"Tiny Hit",,"TRUE","FALSE","TRUE",,"Tiny Die",,"ADSeeker_lvl1","Dark Elixir Barrack","FALSE",,100,"DarkTombStone",100,120,,,,"AirDefenceSeekerFragment",,8,350,"TRUE",,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,950,3000,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AirDefenceSeeker_DEF",,,,,,,,,,,,,,,,,,,,,,,,,,"TroopLavaHound",,
,2,,,,,,7,,6500,,96,,,43000,,,,,,,12,,,,,,,,,,,,,,,,"Tiny Attack",,,,,,,,,,"ADSeeker_lvl2",,,,,,150,,,,,,,10,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,8,,6800,,150,,,85000,,,,,,,14,,,,,,,,,,,,,,,,"Tiny Attack",,,,,,,,,,"ADSeeker_lvl3",,,,,,200,,,,,,,12,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,9,,7200,,168,,,120000,,,,,,,16,,,,,,,,,,,,,,,,"Tiny Attack",,,,,,,,,,"ADSeeker_lvl5",,,,,,250,,,,,,,14,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,10,,7600,,192,,,160000,,,,,,,18,,,,,,,,,,,,,,,,"Tiny Attack",,,,,,,,,,"ADSeeker_lvl6",,,,,,300,,,,,,,16,,,,,,,,,,,,,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,11,,8000,,,,,,,,,,,,20,,,,,,,,,,,,,,,,"Tiny Attack",,,,,,,,,,"ADSeeker_lvl7",,,,,,350,,,,,,,18,,,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AirDefenceSeekerFragment",1,,"TID_AD_SEEKER_FRAG","TID_CHARACTER_INFO_AD_SEEKER_FRAG",2,1,1,400,50,,,,,,,,,225,1000,,35,1,,,,"sc/ui.sc","icon_unit_gargoyle","unit_tinymites_big","sc/info_tiny.sc","tinyhound_projectile",,,,,,,"Tinymite Attack",,"Tinymite Hit",,"TRUE","TRUE","TRUE",,"Tinymite Die",,"TinyBaby_lvl1",,"FALSE",,100,"DarkTombStone",,,,,"TRUE",,"TRUE",,,,"TRUE",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,50,100,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SecondaryTroop",,
"TrapSkeletonGround",1,,"TID_SKELETON","TID_CHARACTER_INFO_SKELETON",1,1,1,300,30,,,,,,,,,40,700,,25,1,,,,"sc/ui.sc","icon_unit_barbarian","unit_skeletonwarrior_big","sc/info_witch.sc",,,,,,"Skeleton Deploy",,"Skeleton Attack",,"Skeleton Hit",,"FALSE","FALSE","TRUE",,"Skeleton Die",,"Skeleton",,"FALSE",,0,,,,,,"TRUE",,"TRUE",,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,-50,,"trap_skeleton_icon",,,,,,,,50,100,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GargoyleTrap",1,,"TID_GARGOYLE","TID_CHARACTER_INFO_MINION",2,1,1,300,30,,,,,,,,,0,700,,25,1,,,,"sc/ui.sc","icon_unit_gargoyle","unit_flyingF_big","sc/info_minion.sc","gargoyle_projectile",,,,,"Gargoyle Deploy",,"Gargoyle Attack",,"Gargoyle Hit",,"TRUE","TRUE","FALSE",,"Gargoyle Die",,"Gargoyle_lvl1","Dark Elixir Barrack","FALSE",,100,"DarkTombStone",,,,,"TRUE",,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TrapSkeletonAir",1,,"TID_SKELETON","TID_CHARACTER_INFO_SKELETON",2,1,1,220,30,,,,,,,,,0,700,,25,1,,,,"sc/ui.sc","icon_unit_gargoyle","unit_skeletonwarrior_big","sc/info_witch.sc",,,,,,,,"Skeleton Attack",,"Skeleton Hit",,"TRUE","TRUE","FALSE",,"Skeleton Die",,"Airskeleton","Dark Elixir Barrack","FALSE",,100,,,,,,"TRUE",,"TRUE",,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,60,,"trap_skeleton_icon",,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bowler",1,,"TID_BOWLER","TID_CHARACTER_INFO_BOWLER",6,7,1,175,325,60,72,,"DarkElixir",65000,3,,,300,2200,,60,1,30,,,"sc/ui.sc","icon_unit_troll","unit_troll_big","sc/info_troll.sc","trollBoulder_lvl1",,,,,"Troll Deploy",,,,"trollBoulderHit","trollBoulderHit_dust_lvl1","FALSE","FALSE","TRUE",,"Wizard Die",,"Troll_lvl1","Dark Elixir Barrack","FALSE",,0,"DarkTombStone",,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,2,600,500,1100,"TRUE",400,,,,,,"trollAttack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TroopBowler",,
,2,,,,,,8,,350,,84,,,88000,,,,,,,70,,,,,,,,,"trollBoulder_lvl1",,,,,,,,,,"trollBoulderHit_dust_lvl1",,,,,,,"Troll_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,9,,385,,120,,,125000,,,,,,,80,,,,,,,,,"trollBoulder_lvl2",,,,,,,,,,"trollBoulderHit_dust_lvl2",,,,,,,"Troll_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,10,,420,,168,,,170000,,,,,,,90,,,,,,,,,"trollBoulder_lvl3",,,,,,,,,,"trollBoulderHit_dust_lvl2",,,,,,,"Troll_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,11,,455,,288,,,240000,,,,,,,96,,,,,,,,,"trollBoulder_lvl5",,,,,,,,,,"trollBoulderHit_dust_lvl2",,,,,,,"Troll_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,12,,500,,318,,,335000,,,,,,,102,,,,,,,,,"trollBoulder_lvl6",,,,,,,,,,"trollBoulderHit_dust_lvl2",,,,,,,"Troll_lvl6",,,,,,,,,,,,,,,,,,,,,,,,,,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,13,,550,,,,,,,,,,,,114,,,,,,,,,"trollBoulder_lvl7",,,,,,,,,,"trollBoulderHit_dust_lvl2",,,,,,,"Troll_lvl7",,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BabyDragon",1,,"TID_BABY_DRAGON","TID_BABY_DRAGON_INFO",10,11,1,250,1200,90,48,,"Elixir",2000000,5,,,225,1000,,75,,30,,,"sc/ui.sc","icon_unit_babydragon","unit_babydragon_big","sc/info_babydragon.sc","babydragon_projectile",,,,,"Bdragon Deploy",,"Bdragon Attack",,"Bdragon Hit",,"TRUE","TRUE","TRUE",,"Bdragon Die",,"Baby Dragon 1","Barrack","FALSE",,30,"TombStone",,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,1000,1000,,"TRUE",,,,,,,,,,,,,"TRUE",450,100,50,,,,,,,,,,,,,,"spitfire_flame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TroopAirAny",,
,2,,,,,,7,,1300,,84,,,2500000,,,,,,,85,,,,,,,,,"babydragon_projectile",,,,,,,,,,,,,,,,,"Baby Dragon 2",,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,8,,1400,,96,,,3400000,,,,,,,95,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,,"Baby Dragon 3",,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,8,,1500,,120,,,4200000,,,,,,,105,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,,"Baby Dragon 4",,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,9,,1600,,150,,,5500000,,,,,,,115,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,,"Baby Dragon 5",,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,10,,1700,,168,,,7200000,,,,,,,125,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,,"Baby Dragon 6",,,,,,,,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,11,,1800,,264,,,16000000,,,,,,,135,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,,"Baby Dragon 7",,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,12,,1900,,312,,,18000000,,,,,,,145,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,,"Baby Dragon 8",,,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,13,,2000,,,,,,,,,,,,155,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,,"Baby Dragon 9",,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
